chicago_reader_href,date_created,date_updated,username,is_scraped
http://www.chicagoreader.com/chicago/mean-and-meaner/Content?oid=886430,2020-05-01 19:41:53.930391,2020-05-01 19:41:53.930393,Prathyusha,
 http://www.chicagoreader.com/chicago/short-cuts/Content?oid=915583,2020-05-01 19:41:53.930410,2020-05-01 19:41:53.930411,Prathyusha,
 http://www.chicagoreader.com/chicago/hes-so-heavy/Content?oid=880250,2020-05-01 19:41:53.930426,2020-05-01 19:41:53.930427,Prathyusha,
 http://www.chicagoreader.com/chicago/art-in-action/Content?oid=916324,2020-05-01 19:41:53.930441,2020-05-01 19:41:53.930443,Prathyusha,
 http://www.chicagoreader.com/chicago/the-revolution-has-been-televised/Content?oid=908567,2020-05-01 19:41:53.930470,2020-05-01 19:41:53.930472,Prathyusha,
http://www.chicagoreader.com/chicago/jobless-in-america/Content?oid=3104365,2020-05-01 19:41:53.930489,2020-05-01 19:41:53.930491,Prathyusha,
http://www.chicagoreader.com/chicago/compliance-strip-searching-rights-craig-zobel/Content?oid=7365811,2020-05-01 19:41:53.930531,2020-05-01 19:41:53.930532,Prathyusha,
 http://www.chicagoreader.com/chicago/conan-obrien-cant-stop-bitching-movie-review/Content?oid=4108114,2020-05-01 19:41:53.930548,2020-05-01 19:41:53.930550,Prathyusha,
 http://www.chicagoreader.com/chicago/every-man-for-himself/Content?oid=909375,2020-05-01 19:41:53.930564,2020-05-01 19:41:53.930566,Prathyusha,
 http://www.chicagoreader.com/chicago/the-human-touch/Content?oid=893867,2020-05-01 19:41:53.930592,2020-05-01 19:41:53.930594,Prathyusha,
 http://www.chicagoreader.com/chicago/contagion-winslet-damon-disaster-movie-soderbergh/Content?oid=4574330,2020-05-01 19:41:53.930609,2020-05-01 19:41:53.930610,Prathyusha,
 http://www.chicagoreader.com/chicago/critical-distance/Content?oid=894273,2020-05-01 19:41:53.930626,2020-05-01 19:41:53.930628,Prathyusha,
http://www.chicagoreader.com/chicago/ralph-fiennes-stars-as-shakespeares-coriolanus/Content?oid=5542220,2020-05-01 19:41:53.930643,2020-05-01 19:41:53.930645,Prathyusha,
 http://www.chicagoreader.com/chicago/unsafe-at-any-size/Content?oid=916128,2020-05-01 19:41:53.930660,2020-05-01 19:41:53.930662,Prathyusha,
 http://www.chicagoreader.com/chicago/cinema-of-the-future/Content?oid=999691,2020-05-01 19:41:53.930676,2020-05-01 19:41:53.930678,Prathyusha,
 http://www.chicagoreader.com/chicago/saying-it-with-stars/Content?oid=918794,2020-05-01 19:41:53.931042,2020-05-01 19:41:53.931046,Prathyusha,
 http://www.chicagoreader.com/chicago/sex-drive/Content?oid=892953,2020-05-01 19:41:53.931066,2020-05-01 19:41:53.931067,Prathyusha,
 http://www.chicagoreader.com/pdf/050902/050902_movies.pdf,2020-05-01 19:41:53.931084,2020-05-01 19:41:53.931085,Prathyusha,
 http://www.chicagoreader.com/chicago/check-your-baggage/Content?oid=915163,2020-05-01 19:41:53.931101,2020-05-01 19:41:53.931103,Prathyusha,
 http://www.chicagoreader.com/chicago/through-the-past-darkly/Content?oid=892313,2020-05-01 19:41:53.931120,2020-05-01 19:41:53.931121,Prathyusha,
 http://www.chicagoreader.com/chicago/bp-crude-documentary-chevron-lawsuit-documentary-movie-review/Content?oid=1923528,2020-05-01 19:41:53.931145,2020-05-01 19:41:53.931147,Prathyusha,
 http://www.chicagoreader.com/chicago/teenage-wasteland/Content?oid=898562,2020-05-01 19:41:53.931160,2020-05-01 19:41:53.931161,Prathyusha,
 http://www.chicagoreader.com/chicago/the-significance-of-sniggering/Content?oid=887600,2020-05-01 19:41:53.931171,2020-05-01 19:41:53.931171,Prathyusha,
 http://www.chicagoreader.com/chicago/the-misogyny-game/Content?oid=881483,2020-05-01 19:41:53.931181,2020-05-01 19:41:53.931182,Prathyusha,
 http://www.chicagoreader.com/chicago/aging-into-infancy/Content?oid=1103892,2020-05-01 19:41:53.931191,2020-05-01 19:41:53.931192,Prathyusha,
 http://www.chicagoreader.com/chicago/charming-curse/Content?oid=906308,2020-05-01 19:41:53.931208,2020-05-01 19:41:53.931209,Prathyusha,
 http://www.chicagoreader.com/chicago/horror-show/Content?oid=891917,2020-05-01 19:41:53.931219,2020-05-01 19:41:53.931220,Prathyusha,
 http://www.chicagoreader.com/chicago/odd-couplings/Content?oid=881254,2020-05-01 19:41:53.931230,2020-05-01 19:41:53.931230,Prathyusha,
 http://www.chicagoreader.com/chicago/doing-the-hustle/Content?oid=903704,2020-05-01 19:41:53.931239,2020-05-01 19:41:53.931240,Prathyusha,
 http://www.chicagoreader.com/chicago/cop-out/Content?oid=911298,2020-05-01 19:41:53.931249,2020-05-01 19:41:53.931250,Prathyusha,
 http://www.chicagoreader.com/chicago/tricks-of-memory/Content?oid=895989,2020-05-01 19:41:53.931259,2020-05-01 19:41:53.931260,Prathyusha,
 http://www.chicagoreader.com/chicago/a-batman-for-the-21st-century/Content?oid=1109181,2020-05-01 19:41:53.931269,2020-05-01 19:41:53.931270,Prathyusha,
 http://www.chicagoreader.com/chicago/freud-and-jung-in-david-cronenbergs-a-dangerous-method/Content?oid=5188937,2020-05-01 19:41:53.931279,2020-05-01 19:41:53.931280,Prathyusha,
 http://www.chicagoreader.com/chicago/lies-and-death/Content?oid=881884,2020-05-01 19:41:53.931294,2020-05-01 19:41:53.931295,Prathyusha,
 http://www.chicagoreader.com/chicago/popcorn-punditry/Content?oid=915693,2020-05-01 19:41:53.931304,2020-05-01 19:41:53.931305,Prathyusha,
http://www.chicagoreader.com/chicago/under-the-chador/Content?oid=905036,2020-05-01 19:41:53.931314,2020-05-01 19:41:53.931314,Prathyusha,
 http://www.chicagoreader.com/chicago/life-and-death-in-china/Content?oid=888160,2020-05-01 19:41:53.931323,2020-05-01 19:41:53.931324,Prathyusha,
 http://www.chicagoreader.com/chicago/harsh-master/Content?oid=894500,2020-05-01 19:41:53.931334,2020-05-01 19:41:53.931334,Prathyusha,
 http://www.chicagoreader.com/chicago/new-perspectives/Content?oid=924053,2020-05-01 19:41:53.931344,2020-05-01 19:41:53.931344,Prathyusha,
 http://www.chicagoreader.com/chicago/acid-western/Content?oid=890861,2020-05-01 19:41:53.931354,2020-05-01 19:41:53.931355,Prathyusha,
 http://www.chicagoreader.com/chicago/us-crazy-foreigners/Content?oid=919995,2020-05-01 19:41:53.931363,2020-05-01 19:41:53.931364,Prathyusha,
 http://www.chicagoreader.com/chicago/death-at-a-funeral-neil-labute-chris-rock-review/Content?oid=1692033,2020-05-01 19:41:53.931374,2020-05-01 19:41:53.931375,Prathyusha,
 http://www.chicagoreader.com/chicago/hag-bashing/Content?oid=880167,2020-05-01 19:41:53.931384,2020-05-01 19:41:53.931385,Prathyusha,
 http://www.chicagoreader.com/chicago/bites-of-reality/Content?oid=923491,2020-05-01 19:41:53.931394,2020-05-01 19:41:53.931395,Prathyusha,
 http://www.chicagoreader.com/chicago/ghosts-of-hollywood/Content?oid=912203,2020-05-01 19:41:53.931404,2020-05-01 19:41:53.931405,Prathyusha,
 http://www.chicagoreader.com/chicago/ghosts-of-hollywood/Content?oid=912203,2020-05-01 19:41:53.931414,2020-05-01 19:41:53.931415,Prathyusha,
http://www.chicagoreader.com/chicago/the-sound-of-no-music/Content?oid=5932976,2020-05-01 19:41:53.931424,2020-05-01 19:41:53.931424,Prathyusha,
 http://www.chicagoreader.com/chicago/government-lies/Content?oid=880351,2020-05-01 19:41:53.931465,2020-05-01 19:41:53.931466,Prathyusha,
 http://www.chicagoreader.com/chicago/women-of-substance/Content?oid=906165,2020-05-01 19:41:53.931476,2020-05-01 19:41:53.931477,Prathyusha,
 http://www.chicagoreader.com/chicago/lost-in-the-shuffle/Content?oid=898620,2020-05-01 19:41:53.931486,2020-05-01 19:41:53.931487,Prathyusha,
 http://www.chicagoreader.com/chicago/liars-in-love/Content?oid=911248,2020-05-01 19:41:53.931500,2020-05-01 19:41:53.931501,Prathyusha,
 http://www.chicagoreader.com/chicago/unbelievable/Content?oid=883283,2020-05-01 19:41:53.931524,2020-05-01 19:41:53.931525,Prathyusha,
 http://www.chicagoreader.com/chicago/a-place-in-the-world/Content?oid=923343,2020-05-01 19:41:53.931534,2020-05-01 19:41:53.931535,Prathyusha,
" http://www.chicagoreader.com/chicago/echoes-of-old-hollywood/Content?oid=898808>Destiny</a> ★★★<br/>
Directed by Youssef Chahine<br/>
Review by Jonathan Rosenbaum<br/></p> 



            
          
            <p><a href=",2020-05-01 19:41:53.931544,2020-05-01 19:41:53.931545,Prathyusha,
 http://www.chicagoreader.com/chicago/rock-poster-artist-documentaries-american-artifact/Content?oid=1361604,2020-05-01 19:41:53.931564,2020-05-01 19:41:53.931565,Prathyusha,
 http://www.chicagoreader.com/chicago/recycled-cinema/Content?oid=885324,2020-05-01 19:41:53.931574,2020-05-01 19:41:53.931575,Prathyusha,
 http://www.chicagoreader.com/chicago/real-and-surreal/Content?oid=1001885,2020-05-01 19:41:53.931585,2020-05-01 19:41:53.931585,Prathyusha,
 http://www.chicagoreader.com/chicago/french-revelations/Content?oid=912833,2020-05-01 19:41:53.931594,2020-05-01 19:41:53.931595,Prathyusha,
http://www.chicagoreader.com/chicago/quentin-tarantino-django-unchained-uncle-toms-cabin/Content?oid=8327646,2020-05-01 19:41:53.931604,2020-05-01 19:41:53.931605,Prathyusha,
 http://www.chicagoreader.com/chicago/the-kids-are-all-right-dogtooth-movie-reviews/Content?oid=2074707,2020-05-01 19:41:53.931615,2020-05-01 19:41:53.931616,Prathyusha,
 http://www.chicagoreader.com/chicago/dont-expect-too-much-profiles-director-nicholas-ray/Content?oid=5438958,2020-05-01 19:41:53.931626,2020-05-01 19:41:53.931627,Prathyusha,
 http://www.chicagoreader.com/chicago/the-young-and-the-paralyzed/Content?oid=888940,2020-05-01 19:41:53.931637,2020-05-01 19:41:53.931638,Prathyusha,
 http://www.chicagoreader.com/chicago/whats-past-is-more-than-prologue/Content?oid=912581,2020-05-01 19:41:53.931648,2020-05-01 19:41:53.931649,Prathyusha,
 http://www.chicagoreader.com/chicago/death-and-life/Content?oid=908763,2020-05-01 19:41:53.931658,2020-05-01 19:41:53.931659,Prathyusha,
 http://www.chicagoreader.com/chicago/free-to-roam/Content?oid=899101,2020-05-01 19:41:53.931669,2020-05-01 19:41:53.931669,Prathyusha,
 http://www.chicagoreader.com/chicago/whats-past-is-more-than-prologue/Content?oid=912581,2020-05-01 19:41:53.931678,2020-05-01 19:41:53.931679,Prathyusha,
 http://www.chicagoreader.com/chicago/the-way-we-werent/Content?oid=886054,2020-05-01 19:41:53.931689,2020-05-01 19:41:53.931689,Prathyusha,
 http://www.chicagoreader.com/chicago/dream-on/Content?oid=914619,2020-05-01 19:41:53.931704,2020-05-01 19:41:53.931705,Prathyusha,
 http://www.chicagoreader.com/chicago/rock-n-roll-fantasies/Content?oid=903355,2020-05-01 19:41:53.931714,2020-05-01 19:41:53.931715,Prathyusha,
 http://www.chicagoreader.com/chicago/mean-and-meaner/Content?oid=886430,2020-05-01 19:41:53.931724,2020-05-01 19:41:53.931725,Prathyusha,
 http://www.chicagoreader.com/chicago/yesterdays-news/Content?oid=919671,2020-05-01 19:41:53.931734,2020-05-01 19:41:53.931735,Prathyusha,
 http://www.chicagoreader.com/chicago/whats-up-doc/Content?oid=911565,2020-05-01 19:41:53.931744,2020-05-01 19:41:53.931745,Prathyusha,
 http://www.chicagoreader.com/chicago/crass-consciousness/Content?oid=898746,2020-05-01 19:41:53.931754,2020-05-01 19:41:53.931755,Prathyusha,
http://www.chicagoreader.com/chicago/sex-is-difficult/Content?oid=876927,2020-05-01 19:41:53.931765,2020-05-01 19:41:53.931766,Prathyusha,
 http://www.chicagoreader.com/chicago/allusion-profusion/Content?oid=885815,2020-05-01 19:41:53.931775,2020-05-01 19:41:53.931776,Prathyusha,
 http://www.chicagoreader.com/chicago/portraits-of-artists/Content?oid=917792,2020-05-01 19:41:53.931785,2020-05-01 19:41:53.931785,Prathyusha,
 http://www.chicagoreader.com/chicago/the-communal-balancing-act/Content?oid=902473,2020-05-01 19:41:53.931795,2020-05-01 19:41:53.931795,Prathyusha,
 http://www.chicagoreader.com/chicago/wriggling-free-of-perfection/Content?oid=897209,2020-05-01 19:41:53.931805,2020-05-01 19:41:53.931806,Prathyusha,
 http://www.chicagoreader.com/chicago/in-defense-of-non-masterpieces/Content?oid=896089,2020-05-01 19:41:53.931815,2020-05-01 19:41:53.931816,Prathyusha,
 http://www.chicagoreader.com/chicago/the-player/Content?oid=881764,2020-05-01 19:41:53.931830,2020-05-01 19:41:53.931831,Prathyusha,
 http://www.chicagoreader.com/chicago/thinking-inside-the-box/Content?oid=900890,2020-05-01 19:41:53.931840,2020-05-01 19:41:53.931841,Prathyusha,
 http://www.chicagoreader.com/chicago/love-hurts/Content?oid=1109043,2020-05-01 19:41:53.931851,2020-05-01 19:41:53.931852,Prathyusha,
 http://www.chicagoreader.com/chicago/blindsided/Content?oid=913712,2020-05-01 19:41:53.931861,2020-05-01 19:41:53.931862,Prathyusha,
" http://www.chicagoreader.com/chicago/potent-pessimism/Content?oid=880049>Films by Cy Endfield</a><br/>
Review by Jonathan Rosenbaum<br/></p> 



            
          
            <p><a href=",2020-05-01 19:41:53.931871,2020-05-01 19:41:53.931872,Prathyusha,
 http://www.chicagoreader.com/chicago/eye-of-the-beholder/Content?oid=901304,2020-05-01 19:41:53.931886,2020-05-01 19:41:53.931886,Prathyusha,
 http://www.chicagoreader.com/chicago/beyond-the-blurbs/Content?oid=891394,2020-05-01 19:41:53.931896,2020-05-01 19:41:53.931896,Prathyusha,
 http://www.chicagoreader.com/chicago/a-stylist-hits-his-stride/Content?oid=914883,2020-05-01 19:41:53.931905,2020-05-01 19:41:53.931906,Prathyusha,
 http://www.chicagoreader.com/chicago/beautiful-devastation/Content?oid=905294,2020-05-01 19:41:53.931916,2020-05-01 19:41:53.931917,Prathyusha,
 http://www.chicagoreader.com/chicago/the-city-file/Content?oid=884581,2020-05-01 19:41:53.931930,2020-05-01 19:41:53.931931,Prathyusha,
 http://www.chicagoreader.com/chicago/worlds-apart/Content?oid=892544,2020-05-01 19:41:53.931940,2020-05-01 19:41:53.931941,Prathyusha,
 http://www.chicagoreader.com/chicago/truth-in-doodling/Content?oid=924285,2020-05-01 19:41:53.931950,2020-05-01 19:41:53.931951,Prathyusha,
 http://www.chicagoreader.com/chicago/the-blood-and-the-beauty/Content?oid=925884,2020-05-01 19:41:53.931960,2020-05-01 19:41:53.931961,Prathyusha,
 http://www.chicagoreader.com/chicago/tales-from-the-vault/Content?oid=917461,2020-05-01 19:41:53.931970,2020-05-01 19:41:53.931971,Prathyusha,
 http://www.chicagoreader.com/chicago/music-box-jacques-tourneur-series-experiment-perilous-review/Content?oid=2387226,2020-05-01 19:41:53.931981,2020-05-01 19:41:53.931981,Prathyusha,
http://www.chicagoreader.com/chicago/can-film-be-fascist/Content?oid=884841,2020-05-01 19:41:53.931992,2020-05-01 19:41:53.931993,Prathyusha,
 http://www.chicagoreader.com/chicago/in-dreams-begin-responsibilities/Content?oid=899756,2020-05-01 19:41:53.932002,2020-05-01 19:41:53.932003,Prathyusha,
 http://www.chicagoreader.com/chicago/real-horror-shows/Content?oid=889073,2020-05-01 19:41:53.932012,2020-05-01 19:41:53.932013,Prathyusha,
 http://www.chicagoreader.com/chicago/emotional-striptease/Content?oid=886934,2020-05-01 19:41:53.932022,2020-05-01 19:41:53.932023,Prathyusha,
 http://www.chicagoreader.com/chicago/unobstructed-vision/Content?oid=893961,2020-05-01 19:41:53.932032,2020-05-01 19:41:53.932033,Prathyusha,
 http://www.chicagoreader.com/chicago/license-to-lie/Content?oid=924342,2020-05-01 19:41:53.932047,2020-05-01 19:41:53.932048,Prathyusha,
 http://www.chicagoreader.com/chicago/the-book-of-jobs/Content?oid=922971,2020-05-01 19:41:53.932057,2020-05-01 19:41:53.932058,Prathyusha,
 http://posting.chicagoreader.com/chicago/ImageArchives?category=863466&oid=2661754&page=5,2020-05-01 19:41:53.932084,2020-05-01 19:41:53.932085,Prathyusha,
 http://www.chicagoreader.com/chicago/the-screed-we-need/Content?oid=915846,2020-05-01 19:41:53.932096,2020-05-01 19:41:53.932097,Prathyusha,
 http://www.chicagoreader.com/chicago/soul-brothers/Content?oid=890194,2020-05-01 19:41:53.932110,2020-05-01 19:41:53.932111,Prathyusha,
 http://www.chicagoreader.com/chicago/magnificent-repression/Content?oid=910451,2020-05-01 19:41:53.932120,2020-05-01 19:41:53.932121,Prathyusha,
 http://www.chicagoreader.com/chicago/prisoners-of-history/Content?oid=883184,2020-05-01 19:41:53.932130,2020-05-01 19:41:53.932131,Prathyusha,
 http://www.chicagoreader.com/chicago/the-human-touch/Content?oid=890068,2020-05-01 19:41:53.932140,2020-05-01 19:41:53.932141,Prathyusha,
http://www.chicagoreader.com/chicago/a-road-not-taken/Content?oid=879117,2020-05-01 19:41:53.932150,2020-05-01 19:41:53.932151,Prathyusha,
 http://www.chicagoreader.com/chicago/survey-of-a-sadist/Content?oid=893296,2020-05-01 19:41:53.932160,2020-05-01 19:41:53.932161,Prathyusha,
 http://www.chicagoreader.com/chicago/unbelievable/Content?oid=883283,2020-05-01 19:41:53.932170,2020-05-01 19:41:53.932171,Prathyusha,
 http://www.chicagoreader.com/chicago/master-thief/Content?oid=910253,2020-05-01 19:41:53.932180,2020-05-01 19:41:53.932180,Prathyusha,
 http://www.chicagoreader.com/chicago/the-unobservant-voyeur/Content?oid=894070,2020-05-01 19:41:53.932189,2020-05-01 19:41:53.932190,Prathyusha,
 http://www.chicagoreader.com/chicago/about-another-boy/Content?oid=918462,2020-05-01 19:41:53.932201,2020-05-01 19:41:53.932203,Prathyusha,
 http://www.chicagoreader.com/chicago/satire-in-action/Content?oid=904883,2020-05-01 19:41:53.932212,2020-05-01 19:41:53.932213,Prathyusha,
 http://www.chicagoreader.com/chicago/cancer-is-better-funny-than-mawkish/Content?oid=4713099,2020-05-01 19:41:53.932222,2020-05-01 19:41:53.932223,Prathyusha,
 http://www.chicagoreader.com/chicago/the-real-deal/Content?oid=1109923,2020-05-01 19:41:53.932236,2020-05-01 19:41:53.932237,Prathyusha,
 http://www.chicagoreader.com/chicago/jean-luc-godard-film-socialisme/Content?oid=4027786,2020-05-01 19:41:53.932247,2020-05-01 19:41:53.932248,Prathyusha,
 http://www.chicagoreader.com/chicago/true-parables/Content?oid=921530,2020-05-01 19:41:53.932257,2020-05-01 19:41:53.932258,Prathyusha,
 http://www.chicagoreader.com/chicago/friends-and-aliens/Content?oid=881579,2020-05-01 19:41:53.932267,2020-05-01 19:41:53.932268,Prathyusha,
 http://www.chicagoreader.com/chicago/they-know-youre-watching/Content?oid=891787,2020-05-01 19:41:53.932277,2020-05-01 19:41:53.932278,Prathyusha,
 http://www.chicagoreader.com/chicago/plumbing-the-shallows/Content?oid=916619,2020-05-01 19:41:53.932287,2020-05-01 19:41:53.932288,Prathyusha,
http://www.chicagoreader.com/chicago/music-for-eyes/Content?oid=905161,2020-05-01 19:41:53.932297,2020-05-01 19:41:53.932298,Prathyusha,
 http://www.chicagoreader.com/chicago/blunt-trauma/Content?oid=916399,2020-05-01 19:41:53.932310,2020-05-01 19:41:53.932312,Prathyusha,
http://www.chicagoreader.com/chicago/southern-sleaze/Content?oid=883264,2020-05-01 19:41:53.932321,2020-05-01 19:41:53.932322,Prathyusha,
 http://www.chicagoreader.com/chicago/rock-bottom/Content?oid=884708,2020-05-01 19:41:53.932331,2020-05-01 19:41:53.932332,Prathyusha,
 http://www.chicagoreader.com/chicago/the-freed-woman/Content?oid=925944,2020-05-01 19:41:53.932341,2020-05-01 19:41:53.932342,Prathyusha,
 http://www.chicagoreader.com/chicago/the-fog-of-war/Content?oid=914364,2020-05-01 19:41:53.932351,2020-05-01 19:41:53.932352,Prathyusha,
http://www.chicagoreader.com/chicago/stupidity-as-redemption/Content?oid=884918,2020-05-01 19:41:53.932361,2020-05-01 19:41:53.932361,Prathyusha,
 http://www.chicagoreader.com/chicago/the-american-gaze/Content?oid=905703,2020-05-01 19:41:53.932371,2020-05-01 19:41:53.932372,Prathyusha,
 http://www.chicagoreader.com/chicago/the-fog-of-war/Content?oid=909780,2020-05-01 19:41:53.932381,2020-05-01 19:41:53.932382,Prathyusha,
 http://www.chicagoreader.com/chicago/4-months-3-weeks-and-2-days-review-trust-the-audience/Content?oid=1213040,2020-05-01 19:41:53.932391,2020-05-01 19:41:53.932392,Prathyusha,
 http://www.chicagoreader.com/chicago/reality-shows/Content?oid=915388,2020-05-01 19:41:53.932402,2020-05-01 19:41:53.932403,Prathyusha,
 http://www.chicagoreader.com/chicago/four-rooms/Content?oid=889512,2020-05-01 19:41:53.932412,2020-05-01 19:41:53.932413,Prathyusha,
 http://www.chicagoreader.com/chicago/beyond-the-blurbs/Content?oid=891394,2020-05-01 19:41:53.932422,2020-05-01 19:41:53.932422,Prathyusha,
 http://www.chicagoreader.com/chicago/alien-nation/Content?oid=887432,2020-05-01 19:41:53.932432,2020-05-01 19:41:53.932433,Prathyusha,
 http://www.chicagoreader.com/chicago/quick-change-artists/Content?oid=891073,2020-05-01 19:41:53.932442,2020-05-01 19:41:53.932442,Prathyusha,
 http://www.chicagoreader.com/chicago/riddles-of-a-sphinx/Content?oid=889453,2020-05-01 19:41:53.932452,2020-05-01 19:41:53.932453,Prathyusha,
 http://www.chicagoreader.com/chicago/the-great-divide/Content?oid=912062,2020-05-01 19:41:53.932462,2020-05-01 19:41:53.932463,Prathyusha,
 http://www.chicagoreader.com/chicago/repent-and-be-forgiven/Content?oid=1103946,2020-05-01 19:41:53.932472,2020-05-01 19:41:53.932473,Prathyusha,
 http://www.chicagoreader.com/chicago/bleak-thrills/Content?oid=1109063,2020-05-01 19:41:53.932482,2020-05-01 19:41:53.932483,Prathyusha,
 http://www.chicagoreader.com/chicago/cinema-of-possibilities/Content?oid=908964,2020-05-01 19:41:53.932492,2020-05-01 19:41:53.932493,Prathyusha,
 http://www.chicagoreader.com/chicago/partners-in-crime/Content?oid=896747,2020-05-01 19:41:53.932513,2020-05-01 19:41:53.932514,Prathyusha,
 http://www.chicagoreader.com/chicago/the-same-movie-twice/Content?oid=1110094,2020-05-01 19:41:53.932524,2020-05-01 19:41:53.932525,Prathyusha,
 http://www.chicagoreader.com/chicago/packaged-parables/Content?oid=894234,2020-05-01 19:41:53.932534,2020-05-01 19:41:53.932535,Prathyusha,
 http://www.chicagoreader.com/chicago/blood-on-his-hands/Content?oid=910716,2020-05-01 19:41:53.932544,2020-05-01 19:41:53.932545,Prathyusha,
 http://www.chicagoreader.com/chicago/view-master/Content?oid=901604,2020-05-01 19:41:53.932557,2020-05-01 19:41:53.932558,Prathyusha,
" http://www.chicagoreader.com/chicago/imitation-of-life/Content?oid=902359>Films by Janie Geiser</a><br/>
Review by Fred Camper<br/></p>



            
          
            <p><a href=",2020-05-01 19:41:53.932567,2020-05-01 19:41:53.932568,Prathyusha,
 http://www.chicagoreader.com/chicago/godard-talking-to-himself/Content?oid=888117,2020-05-01 19:41:53.932582,2020-05-01 19:41:53.932583,Prathyusha,
 http://www.chicagoreader.com/chicago/no-more-pussy-galore/Content?oid=1109395,2020-05-01 19:41:53.932592,2020-05-01 19:41:53.932593,Prathyusha,
 http://www.chicagoreader.com/chicago/international-sampler/Content?oid=901725,2020-05-01 19:41:53.932602,2020-05-01 19:41:53.932603,Prathyusha,
 http://www.chicagoreader.com/chicago/women-of-substance/Content?oid=906165,2020-05-01 19:41:53.932612,2020-05-01 19:41:53.932613,Prathyusha,
 http://www.chicagoreader.com/chicago/through-the-past-darkly/Content?oid=892313,2020-05-01 19:41:53.932622,2020-05-01 19:41:53.932623,Prathyusha,
 http://www.chicagoreader.com/chicago/carnal-capital/Content?oid=918523,2020-05-01 19:41:53.932632,2020-05-01 19:41:53.932633,Prathyusha,
http://www.chicagoreader.com/chicago/three-from-vietnam/Content?oid=884519,2020-05-01 19:41:53.932642,2020-05-01 19:41:53.932643,Prathyusha,
 http://www.chicagoreader.com/chicago/the-world-according-to-harvey-and-bob/Content?oid=887735,2020-05-01 19:41:53.932653,2020-05-01 19:41:53.932654,Prathyusha,
 http://www.chicagoreader.com/chicago/precious-leftovers/Content?oid=905363,2020-05-01 19:41:53.932663,2020-05-01 19:41:53.932664,Prathyusha,
 http://www.chicagoreader.com/chicago/faithless-re-creation/Content?oid=898287,2020-05-01 19:41:53.932673,2020-05-01 19:41:53.932674,Prathyusha,
http://www.chicagoreader.com/chicago/bobcat-goldwait-god-bless-america-joel-murray/Content?oid=6289736,2020-05-01 19:41:53.932683,2020-05-01 19:41:53.932684,Prathyusha,
http://www.chicagoreader.com/chicago/the-family-that-preys-together/Content?oid=876959,2020-05-01 19:41:53.932712,2020-05-01 19:41:53.932714,Prathyusha,
 http://www.chicagoreader.com/chicago/before-the-revolution/Content?oid=924908,2020-05-01 19:41:53.932725,2020-05-01 19:41:53.932725,Prathyusha,
 http://www.chicagoreader.com/chicago/identity-politics/Content?oid=918403,2020-05-01 19:41:53.932735,2020-05-01 19:41:53.932735,Prathyusha,
 http://www.chicagoreader.com/chicago/the-real-hunter-s-thompson/Content?oid=1109251,2020-05-01 19:41:53.932745,2020-05-01 19:41:53.932745,Prathyusha,
 http://www.chicagoreader.com/chicago/the-constant-compromise/Content?oid=920227,2020-05-01 19:41:53.932755,2020-05-01 19:41:53.932756,Prathyusha,
 http://www.chicagoreader.com/chicago/the-bad-boy/Content?oid=882874,2020-05-01 19:41:53.932769,2020-05-01 19:41:53.932770,Prathyusha,
 http://www.chicagoreader.com/chicago/everythings-funnier-with-weltanschauung-reviews-of-you-the-living-and-the-goods-live-hard-sell-hard/Content?oid=1180677,2020-05-01 19:41:53.932780,2020-05-01 19:41:53.932781,Prathyusha,
 http://www.chicagoreader.com/chicago/a-touch-of-class/Content?oid=907483,2020-05-01 19:41:53.932792,2020-05-01 19:41:53.932793,Prathyusha,
 http://www.chicagoreader.com/chicago/bridge-over-troubled-water/Content?oid=893026,2020-05-01 19:41:53.932802,2020-05-01 19:41:53.932803,Prathyusha,
 http://www.chicagoreader.com/chicago/green-zone-movie-review-matt-damon-paul-greengrass/Content?oid=1542079,2020-05-01 19:41:53.932813,2020-05-01 19:41:53.932813,Prathyusha,
 http://www.chicagoreader.com/chicago/jerks-like-us/Content?oid=888003,2020-05-01 19:41:53.932827,2020-05-01 19:41:53.932828,Prathyusha,
http://www.chicagoreader.com/chicago/domestic-politics/Content?oid=878233,2020-05-01 19:41:53.932837,2020-05-01 19:41:53.932838,Prathyusha,
http://www.chicagoreader.com/chicago/mccarthyism-made-simple/Content?oid=877278,2020-05-01 19:41:53.932847,2020-05-01 19:41:53.932848,Prathyusha,
 http://www.chicagoreader.com/chicago/too-big-to-ignore/Content?oid=896013,2020-05-01 19:41:53.932857,2020-05-01 19:41:53.932858,Prathyusha,
"http://www.chicagoreader.com/chicago/phil-karlson-gunmans-walk/Content?oid=8493469>Gunman's Walk</a>
★★★<br/>
Directed by Phil Karlson<br/>
Review by Drew Hunt<br/></p>



            
          
            <p><a href=",2020-05-01 19:41:53.932867,2020-05-01 19:41:53.932868,Prathyusha,
 http://www.chicagoreader.com/chicago/blood-lust/Content?oid=892962,2020-05-01 19:41:53.932888,2020-05-01 19:41:53.932889,Prathyusha,
 http://www.chicagoreader.com/chicago/a-radical-idea/Content?oid=923143,2020-05-01 19:41:53.932898,2020-05-01 19:41:53.932899,Prathyusha,
http://www.chicagoreader.com/chicago/fertile-attraction/Content?oid=879075,2020-05-01 19:41:53.932908,2020-05-01 19:41:53.932909,Prathyusha,
http://www.chicagoreader.com/chicago/ghetto-theater/Content?oid=878357,2020-05-01 19:41:53.932918,2020-05-01 19:41:53.932919,Prathyusha,
